Date,Open,High,Low,Close,Volume,Company
10-07-2012,226.2,231.4,226.2,228.1,2578948,Titan
11-07-2012,227.8,232,227.4,228.5,1325058,Titan
12-07-2012,227.9,227.9,222.4,224,1079221,Titan
13-07-2012,224,224.8,216.3,216.9,2006897,Titan
16-07-2012,218.6,223.3,215,220.9,2132458,Titan
17-07-2012,222.5,223.6,219.3,222.9,1357179,Titan
18-07-2012,223,223.5,218.9,222.6,933492,Titan
19-07-2012,224.9,228.3,223.1,226.8,1829191,Titan
20-07-2012,228.5,230.8,223.6,228.4,2070361,Titan
23-07-2012,227.5,227.5,220.7,223.7,1402329,Titan
24-07-2012,224.2,229.8,222.8,229.2,1462013,Titan
25-07-2012,229.7,230.9,221.2,222.6,1733955,Titan
26-07-2012,223,225.4,219.6,222.9,1091946,Titan
27-07-2012,224.8,229.5,224.6,227.3,1740594,Titan
30-07-2012,229.5,233.9,227,233,2095849,Titan
31-07-2012,235,235.8,219.9,222,7046316,Titan
01-08-2012,219.5,224.2,218.6,221.8,4794209,Titan
02-08-2012,222.2,227.3,222,226.8,2831930,Titan
03-08-2012,224.1,229.4,224.1,228.5,1972218,Titan
06-08-2012,230,231,227.1,229.3,1512181,Titan
07-08-2012,227,229.5,225.8,227.6,1939074,Titan
08-08-2012,228,228.4,222.8,224.7,1695844,Titan
09-08-2012,226.4,227.2,223.1,224.2,813257,Titan
10-08-2012,224.3,224.3,217,217.7,2330101,Titan
13-08-2012,217.5,223.5,214.8,223,2053220,Titan
14-08-2012,224,225.8,221.1,225.2,935625,Titan
16-08-2012,226,226,219,220,1542604,Titan
17-08-2012,221,223.2,219.2,220.6,1104963,Titan
21-08-2012,220.1,223.6,218.8,223.3,1077479,Titan
22-08-2012,223,225.5,221.6,223.3,925954,Titan
23-08-2012,224.3,226.3,221.5,223,1077092,Titan
24-08-2012,222,223.8,220.3,222.2,698416,Titan
27-08-2012,223.5,224.6,220.1,221.5,825468,Titan
28-08-2012,221,222.2,215.8,221.3,1732218,Titan
29-08-2012,221,223.4,218.6,221.6,1020946,Titan
30-08-2012,220,224.8,218.5,222.1,2435670,Titan
31-08-2012,222.7,224.5,219.3,220.4,788757,Titan
03-09-2012,220.2,224.5,220.1,224,1140557,Titan
04-09-2012,223.8,227,221.6,225.7,1323217,Titan
05-09-2012,225,226.4,221.6,222.5,747216,Titan
06-09-2012,222.1,223.1,219.6,220.2,545508,Titan
07-09-2012,221,228.9,221,227.4,1606210,Titan
10-09-2012,230,235.8,229,235,2103030,Titan
11-09-2012,235,237.8,233.3,237.3,1537135,Titan
12-09-2012,237.1,239.9,237,238.2,1304050,Titan
13-09-2012,239,240.7,236.3,239.2,1219101,Titan
14-09-2012,243.2,244.3,239.4,240.6,1149696,Titan
17-09-2012,244,244.5,237.7,241.8,1523742,Titan
18-09-2012,242,244.4,224,240.9,1067532,Titan
20-09-2012,238.1,244.7,237,242.5,1860107,Titan
21-09-2012,243.8,246.5,240.3,241.4,1687327,Titan
24-09-2012,240,247.4,239.3,244.3,1815587,Titan
25-09-2012,244.3,246.7,242.5,245,1143896,Titan
26-09-2012,244,248.5,242.7,245.2,752108,Titan
27-09-2012,246.5,255.8,243.5,254.3,2438130,Titan
28-09-2012,256,262.7,255.3,261.2,2200822,Titan
01-10-2012,263,264.9,259,262.3,1735926,Titan
03-10-2012,264.6,264.6,256.1,258.9,1758801,Titan
04-10-2012,259,269.4,258,267.3,1668178,Titan
05-10-2012,268.1,271.9,262.8,268.8,1815695,Titan
08-10-2012,268.1,272.9,259.1,260.4,1697157,Titan
09-10-2012,260,266.8,259,265.2,1095475,Titan
10-10-2012,267,270.7,261.2,268.4,1087274,Titan
11-10-2012,264,270.5,264,269.1,808242,Titan
12-10-2012,268,277.9,268,274.3,1539438,Titan
15-10-2012,276,277.1,269,270.6,1027804,Titan
16-10-2012,271.5,275.3,269.6,272.7,1302338,Titan
17-10-2012,273,276.7,271.1,275,1179690,Titan
18-10-2012,275,280.4,272.7,278.1,1082562,Titan
19-10-2012,279,282.5,277.2,278.8,1290736,Titan
22-10-2012,279,280.2,276,278.5,479715,Titan
23-10-2012,279.5,279.5,273.3,275.5,1014966,Titan
25-10-2012,272.1,278.3,272.1,276.5,735286,Titan
26-10-2012,279,279.5,259.8,264.7,1849078,Titan
29-10-2012,264,269.5,259.8,266.9,749060,Titan
30-10-2012,266.3,267.3,256.8,257.5,1803572,Titan
31-10-2012,258,261.2,256.2,259.3,2059093,Titan
01-11-2012,259.8,287.4,259.8,285.2,9312449,Titan
02-11-2012,286,290.4,280.8,289.4,3618368,Titan
05-11-2012,285,293.8,284,290,2565168,Titan
06-11-2012,289.8,293.2,287.3,290.9,1305811,Titan
07-11-2012,291.7,296,289.2,292.4,1445657,Titan
08-11-2012,290.5,296.7,289.1,293.8,1269965,Titan
09-11-2012,292,296.5,287.8,289.4,1157767,Titan
12-11-2012,290.9,295.8,290,294.4,898860,Titan
13-11-2012,294.9,296,291.1,291.8,191375,Titan
15-11-2012,290.8,301.6,288.3,299.5,2299103,Titan
16-11-2012,299,301.5,293.8,295.5,1433790,Titan
19-11-2012,294.5,297.2,288.4,289.8,1273190,Titan
20-11-2012,291,292.9,285.3,290,968520,Titan
21-11-2012,290.5,298.5,288.9,297.3,1421208,Titan
22-11-2012,298.5,300.9,292,294,1357997,Titan
23-11-2012,294,299,293.9,296.3,689292,Titan
26-11-2012,295.9,304.9,295.9,298.8,1612543,Titan
27-11-2012,299,306,299,303.3,1384079,Titan
29-11-2012,302.5,309.6,301.5,307.3,2048841,Titan
30-11-2012,310,313.4,305.8,311.7,1622986,Titan
03-12-2012,296.5,313.2,296.5,306,1115935,Titan
04-12-2012,306,308.4,302.8,305.5,796657,Titan
05-12-2012,305.5,308.5,303.4,305.8,606206,Titan
06-12-2012,306.9,310,305.2,308.7,1218209,Titan
07-12-2012,308,310.9,306.1,307.2,659828,Titan
10-12-2012,308,310,294.7,296.3,1974791,Titan
11-12-2012,297,301.3,291,295.9,1235137,Titan
12-12-2012,296,304.4,295.3,303.4,1441479,Titan
13-12-2012,304,304.6,293,294.3,990277,Titan
14-12-2012,294.9,295,286.8,288.7,1963329,Titan
17-12-2012,288,288.8,281.7,283.5,2526956,Titan
18-12-2012,283,289,283,287.4,1881852,Titan
19-12-2012,288,294.4,288,290,1339342,Titan
20-12-2012,288,289.2,284,285.9,1169688,Titan
21-12-2012,280.6,284.4,278.3,280,2473869,Titan
24-12-2012,281,283.7,279.5,281,1159498,Titan
26-12-2012,281,284.9,281,281.8,803896,Titan
27-12-2012,282,284,280.1,281.8,2192031,Titan
28-12-2012,282.5,282.9,278,281.2,1008311,Titan
31-12-2012,281,285,280.2,284.4,1308319,Titan
01-01-2013,285,288,285,286.9,1161263,Titan
02-01-2013,288,290.7,286,287.8,1252267,Titan
03-01-2013,288,289.1,280.5,282.8,1771023,Titan
04-01-2013,283,287.7,280,285.5,1275766,Titan
07-01-2013,286,288.1,280,281.7,1700272,Titan
08-01-2013,282,282,271.3,272.2,3558603,Titan
09-01-2013,272.6,274.8,267,268,2966687,Titan
10-01-2013,269,271.1,265.6,267,2335535,Titan
11-01-2013,267.1,273.6,267.1,269.9,2649331,Titan
14-01-2013,270,276,270,274.6,1613107,Titan
15-01-2013,275.7,277.5,273.3,276.3,1506904,Titan
16-01-2013,276.3,279.9,273.4,276.6,1481166,Titan
17-01-2013,276.7,278.9,274,276.7,1033780,Titan
18-01-2013,278,278,272.1,274.3,946065,Titan
21-01-2013,274.1,277,271.3,276.4,1307695,Titan
22-01-2013,274.9,275.9,267.3,269.2,1552415,Titan
23-01-2013,269.5,271,262.5,266,1115399,Titan
24-01-2013,267,270.8,265.1,267.6,1826007,Titan
25-01-2013,267.8,275,265.8,274.5,1240471,Titan
28-01-2013,275,277.4,268.5,270.5,938601,Titan
29-01-2013,270.3,273.5,265.3,269.7,1047787,Titan
30-01-2013,271.9,277.7,266.9,275.6,3494736,Titan
31-01-2013,277,283.4,273.4,279.4,3139734,Titan
01-02-2013,281,287.9,279.8,286.6,1947109,Titan
04-02-2013,286.5,290,282.9,285.4,1617439,Titan
05-02-2013,285,285.6,275.6,277.4,1566450,Titan
06-02-2013,282,282.6,276.4,277.3,1186992,Titan
07-02-2013,277,278.6,260.6,263,3994552,Titan
08-02-2013,263.5,268.7,260.5,264.6,3954608,Titan
11-02-2013,265,269.8,265,267.8,753486,Titan
12-02-2013,267.8,271.8,267,271.1,1439194,Titan
13-02-2013,272,275,269.5,270.6,1462167,Titan
14-02-2013,270.8,271.1,264.4,268.8,1217612,Titan
15-02-2013,271.9,271.9,264.8,267.8,791962,Titan
18-02-2013,265,269.2,260.6,263.9,1259497,Titan
19-02-2013,265.3,266.4,262.2,263.9,788247,Titan
20-02-2013,264,265,258.1,259.2,2485347,Titan
21-02-2013,259,259.3,253.9,257.7,2860464,Titan
22-02-2013,258,259.1,249.7,256.4,2787859,Titan
25-02-2013,252.1,260,250,252.8,2866727,Titan
26-02-2013,253.8,255.7,248.4,250.1,1190290,Titan
27-02-2013,250.5,258.8,250.5,255.1,1697059,Titan
28-02-2013,255,274,251.1,260.9,5531733,Titan
01-03-2013,264.9,277,262.1,274.3,2496026,Titan
04-03-2013,271.2,276.5,263.8,265.3,2138080,Titan
05-03-2013,266,266.5,257.3,260.2,2996297,Titan
06-03-2013,261,263,256.1,257.1,2554592,Titan
07-03-2013,259.7,259.7,251.3,254,2022967,Titan
08-03-2013,254,259.9,253.8,258.1,1836391,Titan
11-03-2013,258.5,259,250.4,250.9,1551541,Titan
12-03-2013,250.9,252.9,241.2,242.2,3346805,Titan
13-03-2013,241.8,242,235.1,236.2,3785852,Titan
14-03-2013,235.5,235.5,225,229.2,7270892,Titan
15-03-2013,229.5,245.1,229.2,242.2,9743964,Titan
18-03-2013,240.9,246.4,239.3,244.8,3181009,Titan
19-03-2013,247.5,247.5,239.4,242.6,2116466,Titan
20-03-2013,242.3,246.4,236.3,243.8,2253116,Titan
21-03-2013,244,257.8,240.6,249,4764707,Titan
22-03-2013,249.7,251.4,240.5,243,2171410,Titan
25-03-2013,247.9,251.4,243.3,245.9,1944657,Titan
26-03-2013,245.9,253.5,241.6,252.1,2365602,Titan
28-03-2013,251,260.5,242,256.4,5979551,Titan
01-04-2013,252.5,261.2,252,254.8,2821772,Titan
02-04-2013,254,261.5,253.5,260.3,1703700,Titan
03-04-2013,256,263,251.6,253.5,1639283,Titan
04-04-2013,253.5,253.5,246.7,249.2,1842434,Titan
05-04-2013,247.3,252.8,242.6,245.1,1917174,Titan
08-04-2013,245.5,253.5,241,252.5,2437053,Titan
09-04-2013,254,255.6,248.1,249.7,1324450,Titan
10-04-2013,250,254,246.5,252.8,1204332,Titan
11-04-2013,255.3,255.5,250.2,254.3,1137697,Titan
12-04-2013,252,253,247,249.6,1335649,Titan
15-04-2013,245.8,245.8,236.4,239.4,4050626,Titan
16-04-2013,236,247,232.8,244.4,6250477,Titan
17-04-2013,244.1,249.6,242.4,246.8,3371434,Titan
18-04-2013,244,264.8,240.8,259.3,4481404,Titan
22-04-2013,258.1,279.8,258.1,273.6,5693986,Titan
23-04-2013,273,274.6,264.6,267.4,1972713,Titan
25-04-2013,269.5,270.9,259.5,264.7,3078084,Titan
26-04-2013,266.4,269.2,260,264,1261166,Titan
29-04-2013,264,276,261.5,273.2,2055992,Titan
30-04-2013,274.7,276.1,266.1,270.7,1850978,Titan
02-05-2013,268,275,267.1,274.2,1311270,Titan
03-05-2013,275,278.7,268.3,270.5,2424516,Titan
06-05-2013,272,276.8,270,274.6,1718680,Titan
07-05-2013,273.1,281.1,272.2,278.4,1523000,Titan
08-05-2013,278,279,275,276.3,1049742,Titan
09-05-2013,277.7,279.8,275.3,276.3,849268,Titan
10-05-2013,277,289,276.3,287.4,2846321,Titan
13-05-2013,289.8,291.9,282.9,285.4,2304011,Titan
14-05-2013,283,285,279.6,282.3,1282073,Titan
15-05-2013,283.8,288,282.7,284.8,959084,Titan
16-05-2013,284,286.3,276.1,280.7,1255654,Titan
17-05-2013,278.7,280,273.1,275.3,1571142,Titan
20-05-2013,272.6,277.4,269.7,271.3,1437646,Titan
21-05-2013,270,276.9,270,275.5,1566972,Titan
22-05-2013,276.1,279,272.3,275.3,831266,Titan
23-05-2013,274,274,264.2,269.5,762566,Titan
24-05-2013,269.3,279.7,265.6,276.5,1057377,Titan
27-05-2013,277.9,290.8,277,289,2163083,Titan
28-05-2013,288,297.7,286.4,296.7,1844190,Titan
