Date,Open,High,Low,Close,Volume,Company
09-06-2025,760.9,779,759.8,775.8,2209131,Tata Technologies
10-06-2025,780,797,776.2,787.6,3060339,Tata Technologies
11-06-2025,791.1,797,779,785,1595579,Tata Technologies
12-06-2025,789.7,789.7,761.3,763.4,1405334,Tata Technologies
13-06-2025,740.1,759,740.1,753.5,1841819,Tata Technologies
16-06-2025,745,754.6,723,750,2798294,Tata Technologies
17-06-2025,750,755,738,739.3,1355077,Tata Technologies
18-06-2025,737.8,743.8,728.8,732,1206479,Tata Technologies
19-06-2025,741,746.8,711.6,717.2,2472153,Tata Technologies
20-06-2025,718.7,718.7,696.3,706.7,4370195,Tata Technologies
23-06-2025,701,711,697.3,699.5,1791540,Tata Technologies
24-06-2025,705.5,709.7,696,698.1,2228486,Tata Technologies
25-06-2025,703,707.5,698.3,699.9,1474970,Tata Technologies
26-06-2025,702,705.6,699.6,703.6,1635468,Tata Technologies
27-06-2025,707,727.1,706.9,715.2,2934803,Tata Technologies
30-06-2025,718.8,720,705,711,1686790,Tata Technologies
